,Available Date,Headline,Housing,Latitude,Longitude,Price,URL
28,2018-06-01,Stunningly Renovated 2 Bedroom in Shadyside!,/ 2br - ,40.451668,-79.925473,$1450,https://pittsburgh.craigslist.org/apa/d/stunningly-renovated-2/6502132565.html
29,2018-05-01,Gorgeous 2 bedroom apartment available May 2018!,/ 2br - ,40.451965,-79.930988,$2085,https://pittsburgh.craigslist.org/apa/d/gorgeous-2-bedroom-apartment/6511239248.html
30,2018-08-05,Beautiful 1 bedroom apartment available August 2018!,/ 1br - ,40.453768,-79.934573,$1320,https://pittsburgh.craigslist.org/apa/d/beautiful-1-bedroom-apartment/6511233080.html
31,2018-03-01,$910 / 1br - 634ft2 - Amberson towers&garden 1Br/1Ba Apt! Close to PIT,,40.452968,-79.942873,$910,https://pittsburgh.craigslist.org/apa/d/910-1br-634ft2-amberson/6511233939.html
32,2018-08-01,"Stylish Apartment, Bright Interior, Yard, Garden/Park Community, Aug 1",/ 1br - ,40.443257,-79.891291,$851,https://pittsburgh.craigslist.org/apa/d/stylish-apartment-bright/6486877093.html
33,2018-08-01,"? 8/1 Spacious 2BR w/ Balcony & Patio, Charming Courtyard (RG 122D)",,40.453177,-79.921286,$1560,https://pittsburgh.craigslist.org/apa/d/8-1-spacious-2br-balcony/6511182895.html
34,2018-08-01,"?8/1 3BR/2BA w/ Balcony, Charming Landscaped Crtyard (RG 113)",,40.453177,-79.921286,$1890,https://pittsburgh.craigslist.org/apa/d/8-1-3br-2ba-balcony-charming/6511176702.html
35,2018-08-05,Incredible 1 BR In An Unbeatable Location!,/ 1br - ,40.450469,-79.951045,$1125,https://pittsburgh.craigslist.org/apa/d/incredible-1-br-in-an/6511174237.html
36,2018-06-01,"?6/1 Spacious 3BR, Charming Landscaped Courtyard (RG 116F)",,40.453177,-79.921286,$1590,https://pittsburgh.craigslist.org/apa/d/6-1-spacious-3br-charming/6511174817.html
37,2018-06-05,Wonderful 1 bedroom apartment available August 2018!,/ 1br - ,40.452500,-79.931900,$1320,https://pittsburgh.craigslist.org/apa/d/wonderful-1-bedroom-apartment/6511175139.html
38,2018-08-01,Amazing 1 bedroom apartment available for August 2018!,NA,40.444000,-79.955200,$800,https://pittsburgh.craigslist.org/apa/d/amazing-1-bedroom-apartment/6511155976.html
39,2018-08-01,Stunning 2 bedroom apartment available for August 2018!,/ 2br - ,40.452500,-79.931900,$1495,https://pittsburgh.craigslist.org/apa/d/stunning-2-bedroom-apartment/6511149679.html
40,2018-08-01,"AUGUST,All Utilities Included!Convenient to Oakland, Character, Hwood!",,40.463708,-79.932853,$1565,https://pittsburgh.craigslist.org/apa/d/augustall-utilities/6477129694.html
41,2018-06-01,Fantastic 2 BR- unbeatable location even better price!!!,/ 2br - ,40.452500,-79.931900,$1495,https://pittsburgh.craigslist.org/apa/d/fantastic-2-br-unbeatable/6511144924.html
42,2018-08-05,Stunning & Spacious! 2 BRs Close to Campus!,/ 2br - ,40.450469,-79.951045,$1530,https://pittsburgh.craigslist.org/apa/d/stunning-spacious-2-brs-close/6511137299.html
43,2018-08-01,Shadyside 2 bedroom - August!!!,,40.454268,-79.944473,$1450,https://pittsburgh.craigslist.org/apa/d/shadyside-2-bedroom-august/6511124891.html
44,2018-08-05,Perfect Spot For Roommates! Close To Campus!,/ 2br - ,40.450469,-79.951045,$1650,https://pittsburgh.craigslist.org/apa/d/perfect-spot-for-roommates/6511125547.html
45,2018-08-01,? 3 bedroom/ balcony..lots of activities in the area Avail 8/1 (100A),,40.452404,-79.921031,$1790,https://pittsburgh.craigslist.org/apa/d/3-bedroom-balconylots-of/6511121090.html
46,2018-07-01,Studio Apartment on North Euclid Ave in Highland Park W/ Parking,NA,40.474933,-79.920562,$625,https://pittsburgh.craigslist.org/apa/d/studio-apartment-on-north/6511055252.html
47,2018-07-01,Shadyside 1 bedroom - July 1st!!,,40.454268,-79.944473,$1125,https://pittsburgh.craigslist.org/apa/d/shadyside-1-bedroom-july-1st/6511110105.html
48,2018-08-01,?Avail Aug 1--AC--Laundry in Building--Near Giant Eagle?,,40.453368,-79.935573,$870,https://pittsburgh.craigslist.org/apa/d/avail-aug-1-ac-laundry-in/6503783364.html
49,2018-06-01,Amazing 1 bedroom apartment available for June 2018!,/ 1br - ,40.452500,-79.931900,$1225,https://pittsburgh.craigslist.org/apa/d/amazing-1-bedroom-apartment/6511105243.html
50,2018-04-01,Amberson Plaza - 2 bedroom - Available April 1st,,40.454268,-79.944473,$1450,https://pittsburgh.craigslist.org/apa/d/amberson-plaza-2-bedroom/6496682250.html
51,2018-05-01,2 bedroom Shadyside hi-rise / May 1st,,40.454268,-79.944473,$1450,https://pittsburgh.craigslist.org/apa/d/2-bedroom-shadyside-hi-rise/6496686167.html
52,2018-06-01,Shadyside 2 bedroom - June 2018,,40.454268,-79.944473,$1450,https://pittsburgh.craigslist.org/apa/d/shadyside-2-bedroom-june-2018/6496694630.html
53,2018-05-01,Shadyside 1 bedroom - Available May 1st,,40.454268,-79.944473,$1125,https://pittsburgh.craigslist.org/apa/d/shadyside-1-bedroom-available/6496699560.html
54,2018-06-01,Hi-rise Apartment in Shadyside - Available June 1st,,40.454268,-79.944473,$1125,https://pittsburgh.craigslist.org/apa/d/hi-rise-apartment-in/6496703061.html
55,2018-03-01,Amberson Plaza - 2 bedroom - Available March 1,,40.454268,-79.944473,$1450,https://pittsburgh.craigslist.org/apa/d/amberson-plaza-2-bedroom/6505961443.html
56,2018-08-01,1 Bedroom Hi-rise Apartments - August 1st,,40.454268,-79.944473,$1125,https://pittsburgh.craigslist.org/apa/d/1-bedroom-hi-rise-apartments/6511095531.html
57,2018-01-01,3BR Apartment in Squirrel Hill on Murray Ave W/ A/C and Heat Included,/ 3br - ,40.435983,-79.922687,$1495,https://pittsburgh.craigslist.org/apa/d/3br-apartment-in-squirrel/6511085808.html
58,2018-08-01,? 2 bedroom/ 1 bath...Avail 8/1 (A3-E),,40.452456,-79.921117,$949,https://pittsburgh.craigslist.org/apa/d/2-bedroom-1-bathavail-8-1-a3/6511081884.html
59,2018-08-01,"? 3 Bedroom/ 2 Bath/ Balcony..Spacious..DON""T WAIT!! Avail 8/1 (113G)",,40.452427,-79.921134,$1890,https://pittsburgh.craigslist.org/apa/d/3-bedroom-2-bath/6511082378.html
60,2018-08-01,? 3 Bedroom/ 1 Bath/ Balcony..Avail June 1 (310H),,40.452460,-79.920962,$1790,https://pittsburgh.craigslist.org/apa/d/3-bedroom-1-bath-balconyavail/6511083062.html
61,2018-08-05,Fantastic Studio! Last One Left!!,NA,40.450469,-79.951045,$890,https://pittsburgh.craigslist.org/apa/d/fantastic-studio-last-one-left/6511078781.html
62,2018-08-01,1BR Apartment with Private Balcony and A/C on East Liberty Boulevard,/ 1br - ,40.467331,-79.926538,$740,https://pittsburgh.craigslist.org/apa/d/1br-apartment-with-private/6505265272.html
63,2018-06-01,1.5BR Apartment in Highland Park on Jackson St W/ Heat Included,/ 1br - ,40.473080,-79.927179,$755,https://pittsburgh.craigslist.org/apa/d/15br-apartment-in-highland/6505272434.html
64,2018-08-24,Studio Apartment in Bloomfield on South Winebiddle - Basement Level,NA,40.460228,-79.943552,$540,https://pittsburgh.craigslist.org/apa/d/studio-apartment-in/6505295360.html
65,2018-05-01,Studio Apartment in Highland Park on Stanton Ave W/ On Site Laundry,NA,40.471368,-79.925473,$575,https://pittsburgh.craigslist.org/apa/d/studio-apartment-in-highland/6508604058.html
66,2018-01-20,2BR 2BA Apartment in Friendship on S Negley W/ Heat & Parking Included,/ 2br - ,40.459595,-79.933136,$1125,https://pittsburgh.craigslist.org/apa/d/2br-2ba-apartment-in/6511059569.html
67,2018-01-12,2BR Apartment in East Liberty on N. Negley Ave W/ Heat and AC Included,/ 2br - ,40.466187,-79.929414,$895,https://pittsburgh.craigslist.org/apa/d/2br-apartment-in-east-liberty/6511054519.html
68,2018-01-25,2BR Apartment in Squirrel Hill on Murray Ave W/ A/C and Heat Included,/ 2br - ,40.435983,-79.922687,$1295,https://pittsburgh.craigslist.org/apa/d/2br-apartment-in-squirrel/6511054895.html
69,2018-04-01,"Available April - spacious, close to hospitals, universities, buses",,40.432478,-79.925730,$960,https://pittsburgh.craigslist.org/apa/d/available-april-spacious/6484160073.html
70,2018-02-07,"Move in now! Near buses, universities, hospitals, shops, restaurants",,40.432429,-79.925773,$960,https://pittsburgh.craigslist.org/apa/d/move-in-now-near-buses/6484171986.html
71,2018-06-01,"Available 6/1 - near buses, hospitals, universities, groceries",,40.432461,-79.925687,$960,https://pittsburgh.craigslist.org/apa/d/available-6-1-near-buses/6484211394.html
72,2018-06-01,"June 1 - 2nd floor, spacious, quiet street, close to buses",,40.442685,-79.915624,$1250,https://pittsburgh.craigslist.org/apa/d/june-1-2nd-floor-spacious/6484640321.html
73,2018-08-05,Stunning & Spacious! Studios Close to Campus!,NA,40.454068,-79.950774,$940,https://pittsburgh.craigslist.org/apa/d/stunning-spacious-studios/6511036213.html
74,2018-05-01,BEAUTIFUL 2 BEDROOM APARTMENT AVAILABLE MAY 2018!,/ 2br - ,40.452500,-79.931900,$2085,https://pittsburgh.craigslist.org/apa/d/beautiful-2-bedroom-apartment/6511029162.html
75,2018-04-01,Beautiful 3 bed/1.5 bath available in Pittsburgh!,,40.404355,-79.941233,$900,https://pittsburgh.craigslist.org/apa/d/beautiful-3-bed-15-bath/6511006171.html
76,2018-03-01,"**LARGE, BRIGHT 3BR/ GARAGE..1st fl DUPLEX***",,40.444000,-79.955200,$1450,https://pittsburgh.craigslist.org/apa/d/large-bright-3br-garage1st-fl/6504664068.html
77,2018-08-01,? 3 Bedroom/ 2 Bath/ Balcony / Courtyard View..Avail Aug 1 (213G),,40.453268,-79.920773,$1890,https://pittsburgh.craigslist.org/apa/d/3-bedroom-2-bath-balcony/6510972286.html
78,2018-08-01,? 2 bedroom near universities-AVAIL 8/1/18 (325E),,40.453586,-79.931532,$1299,https://pittsburgh.craigslist.org/apa/d/2-bedroom-near-universities/6510969824.html
79,2018-08-01,"Big Kitchen w/Elegant Built-in Cabinetry, Dog Friendly, Parking, Aug 1",,40.436544,-79.883888,$819,https://pittsburgh.craigslist.org/apa/d/big-kitchen-elegant-built-in/6497221444.html
80,2018-08-01,"Bright and Comfortable One Bedroom, Tree Lined Street, Aug 1st",,40.439549,-79.888780,$754,https://pittsburgh.craigslist.org/apa/d/bright-and-comfortable-one/6481719448.html
81,2018-08-01,? 2 bedroom near universities-AVAIL 8/1/18  (125E),,40.452420,-79.921065,$1299,https://pittsburgh.craigslist.org/apa/d/2-bedroom-near-universities/6510918564.html
82,2018-08-01,? 3 bed/ 2 bath/ balcony -renovated baths- AVAIL Aug 1 (103B),,40.452496,-79.920962,$1945,https://pittsburgh.craigslist.org/apa/d/3-bed-2-bath-balcony/6510919427.html
83,2018-08-01,? 2 bedroom near universities-AVAIL 8/1/18- $1299 (102A),,40.452247,-79.921185,$1299,https://pittsburgh.craigslist.org/apa/d/2-bedroom-near-universities/6510919916.html
84,2018-02-26,Unique 1 BR's In A Prime North Oakland Location!,/ 1br - ,40.454068,-79.950774,$920,https://pittsburgh.craigslist.org/apa/d/unique-1-brs-in-prime-north/6510913339.html
85,2018-08-01,? 2 Bedroom walking distance to Walnut St/near 2 parks (325E),,40.452518,-79.921048,$1299,https://pittsburgh.craigslist.org/apa/d/2-bedroom-walking-distance-to/6510908833.html
86,2018-08-01,? 2 bedroom near universities-AVAIL 8/1/18 (215F),,40.452469,-79.921082,$1299,https://pittsburgh.craigslist.org/apa/d/2-bedroom-near-universities/6510905933.html
87,2018-08-01,? 3 Bedroom/Balcony Avail Aug 1...close to shopping and parks (200A),,40.452352,-79.921151,$1590,https://pittsburgh.craigslist.org/apa/d/3-bedroom-balcony-avail-aug/6510906778.html
88,2018-06-01,Awesome Studio available for June 2018 in Oakland!,NA,40.444000,-79.955200,$775,https://pittsburgh.craigslist.org/apa/d/awesome-studio-available-for/6510897164.html
89,2018-08-01,? 3 Bedroom/Balcony Avail Aug 1...close to shopping and parks (100A),,40.452349,-79.921048,$1790,https://pittsburgh.craigslist.org/apa/d/3-bedroom-balcony-avail-aug/6510891647.html
90,2018-08-01,? 2 BEDROOM/ 1 BATH ..Spacious..Available Aug 1 (A3-E)..They go fast!!,,40.452401,-79.921134,$949,https://pittsburgh.craigslist.org/apa/d/2-bedroom-1-bath/6510892679.html
91,2018-08-01,? 2 bedroom near universities-AVAIL 3/1/18 (115F),,40.452378,-79.921082,$1299,https://pittsburgh.craigslist.org/apa/d/2-bedroom-near-universities/6510884633.html
92,2018-08-01,? 2 bedroom near universities/parks-AVAIL8/1/18  (206C),,40.452375,-79.920997,$1299,https://pittsburgh.craigslist.org/apa/d/2-bedroom-near-universities/6510885147.html
93,2018-08-01,? 2 Bedroom/ 1 Bath/ Balcony..Available August 1 (323E),,40.453268,-79.920773,$1499,https://pittsburgh.craigslist.org/apa/d/2-bedroom-1-bath/6510885592.html
94,2018-05-01,? 2 Bedroom/1 Bath..Avail May 1..Walking Distance to Penn Ave (NG102),,40.453268,-79.920773,$976,https://pittsburgh.craigslist.org/apa/d/2-bedroom-1-bathavail-may/6510884180.html
95,2018-08-05,°ÔPRIME LOCATION °Ô GREAT LOCATION 2BR FABULOUS,/ 2br - ,40.450469,-79.951045,$1530,https://pittsburgh.craigslist.org/apa/d/prime-location-great-location/6494092367.html
96,2018-08-01,Sharp Studios  June 1st or Aug 1st move ins NORTH OAKLAND,NA,40.452369,-79.950774,$775,https://pittsburgh.craigslist.org/apa/d/sharp-studios-june-1st-or-aug/6486800250.html
97,2018-08-05,Sharp Studio Great Street  Aug 5th   N Oakland,NA,40.454068,-79.950774,$760,https://pittsburgh.craigslist.org/apa/d/sharp-studio-great-street-aug/6494085511.html
98,2018-08-05,°ÔPRIME LOCATION °Ô 2BR 2 BATH with Balcony AUG 2018,/ 2br - ,40.450469,-79.951045,$1685,https://pittsburgh.craigslist.org/apa/d/prime-location-2br-2-bath/6494106496.html
99,2018-08-01,AMAZING/ MODERN Studios Aug 2018,NA,40.444000,-79.955200,$775,https://pittsburgh.craigslist.org/apa/d/amazing-modern-studios-aug/6494063631.html
100,2018-08-01,AMAZING/ MODERN Studios Aug 2018,NA,40.444000,-79.955200,$775,https://pittsburgh.craigslist.org/apa/d/amazing-modern-studios-aug/6494064139.html
101,2018-02-26,PRIME SHADYSIDE LOCATION,/ 2br - ,40.448541,-79.936037,$1825,https://pittsburgh.craigslist.org/apa/d/prime-shadyside-location/6510850215.html
102,2018-08-05,Impressive Studios In A Prime North Oakland Location!,NA,40.444000,-79.955200,$850,https://pittsburgh.craigslist.org/apa/d/impressive-studios-in-prime/6510819698.html
103,2018-08-05,Fantastic 1 BR'S On Craig Street! Close To Campus!,/ 1br - ,40.444000,-79.955200,$1020,https://pittsburgh.craigslist.org/apa/d/fantastic-1-brs-on-craig/6510837030.html
104,2018-08-01,? 3 Bedroom/Balcony Avail Aug 1...close to shopping and parks (100A),,40.452349,-79.921048,$1790,https://pittsburgh.craigslist.org/apa/d/3-bedroom-balcony-avail-aug/6510812102.html
105,2018-08-01,? 2 BEDROOM/ 1 BATH ..Spacious..Available Aug 1 (202A)..They go fast!!,,40.453268,-79.920773,$1299,https://pittsburgh.craigslist.org/apa/d/2-bedroom-1-bath/6510804334.html
106,2018-05-01,Beautiful studio for May 2018 in the wonderful Oakland neighborhood!,NA,40.450307,-79.949483,$850,https://pittsburgh.craigslist.org/apa/d/beautiful-studio-for-may-2018/6510792119.html
107,2018-06-01,Gorgeous 1 bedroom apartment available June 2018!,/ 1br - ,40.452219,-79.952124,$975,https://pittsburgh.craigslist.org/apa/d/gorgeous-1-bedroom-apartment/6510785572.html
108,2018-07-01,?  2 BEDROOM/ 1 BATH ..Spacious..Available July 1,,40.461968,-79.931773,$1019,https://pittsburgh.craigslist.org/apa/d/2-bedroom-1-bath/6479627011.html
109,2018-08-01,? 8/1 - 3 Bedroom/ 2 Bath/ Balcony Newly Renovated,,40.453177,-79.921286,$1995,https://pittsburgh.craigslist.org/apa/d/bedroom-2-bath-balcony-newly/6479706303.html
110,2018-02-23,Fantastic & Spacious! Prime Shadyside Location!,/ 1br - ,40.457105,-79.925294,$1020,https://pittsburgh.craigslist.org/apa/d/fantastic-spacious-prime/6507405271.html
111,2018-06-01,Impressive 2 BR Full of Stunning Updates! MOVE IN JUNE 2018,/ 2br - ,40.427816,-79.919848,$1420,https://pittsburgh.craigslist.org/apa/d/impressive-2-br-full-of/6502723394.html
112,2018-08-05,STUNNING DUPLEX with Office Space! AVAILABLE FOR AUGUST 2018!,/ 3br - ,40.430800,-79.920500,$2035,https://pittsburgh.craigslist.org/apa/d/stunning-duplex-with-office/6502745798.html
113,2018-08-05,2 BR Squirrel Hill Duplex Full of Gorgeous Updates!,/ 2br - ,40.430800,-79.920500,$1540,https://pittsburgh.craigslist.org/apa/d/2-br-squirrel-hill-duplex/6505169299.html
114,2018-08-05,Spacious & Stunning! 2 BRS Close to PITT - UPDATED - Move in AUGUST!!!,/ 2br - ,40.452219,-79.952124,$1540,https://pittsburgh.craigslist.org/apa/d/spacious-stunning-2-brs-close/6490650858.html
115,2018-08-05,Great Rates in Oakland! 1BRs on Melwood - ON SHUTTLE ROUTE - Summer!!!,/ 1br - ,40.452869,-79.950974,$995,https://pittsburgh.craigslist.org/apa/d/great-rates-in-oakland-1brs/6490686387.html
116,2018-08-05,Attractive & Affordable 1 BRs - THESE WON'T LAST LONG!,/ 1br - ,40.432790,-79.926918,$950,https://pittsburgh.craigslist.org/apa/d/attractive-affordable-1-brs/6502502272.html
117,2018-08-05,Impressive and Spacious 2 BRs - Close to Campus!,/ 2br - ,40.432778,-79.926964,$1110,https://pittsburgh.craigslist.org/apa/d/impressive-and-spacious-2-brs/6502524985.html
118,2018-08-05,Prime Shadyside Location! Call TODAY!,NA,40.457105,-79.925294,$890,https://pittsburgh.craigslist.org/apa/d/prime-shadyside-location-call/6507392027.html
119,2018-08-01,? 3 Bedroom/2 Bath/Balcony..Renovated Kitchen/Bath..Avail 8/1 (303B),,40.452339,-79.921100,$1995,https://pittsburgh.craigslist.org/apa/d/3-bedroom-2-bath/6510762570.html
