,Available Date,Headline,Housing,Latitude,Longitude,Price,URL
0,2018-03-01,"squirrel hill 3bed, cmu",/ 3br - ,40.431563,-79.918392,$1575,https://pittsburgh.craigslist.org/apa/d/squirrel-hill-3bed-cmu/6481824096.html
1,2018-06-01,"Squirrel hill, CMU",/ 5br - ,40.437541,-79.930043,$3000,https://pittsburgh.craigslist.org/apa/d/squirrel-hill-cmu/6490631186.html
2,2018-05-01,"? MAY - WALK TO SHOPS,RESTAURANTS -BUS ROUTE - CMU/CHATHAM",/ 2br - ,40.432804,-79.924572,$1425,https://pittsburgh.craigslist.org/apa/d/may-walk-to-shopsrestaurants/6491322791.html
3,2018-07-01,"JULY, Convenient to UPMC Pitt/CMU, Frick Park, Hardwood, Updated!",,40.449725,-79.901172,$940,https://pittsburgh.craigslist.org/apa/d/july-convenient-to-upmc-pitt/6472805306.html
4,2018-02-23,"Close Commute to Pitt, CMU, Chatham! Kenmawr Apartments",/ 1br - ,40.456368,-79.922573,$1145,https://pittsburgh.craigslist.org/apa/d/close-commute-to-pitt-cmu/6507293135.html
5,2018-02-23,"Close Commute to Pitt, CMU, Chatham! Kenmawr Apartments",/ 1br - ,40.456368,-79.922573,$1145,https://pittsburgh.craigslist.org/apa/d/close-commute-to-pitt-cmu/6507287819.html
6,2018-02-23,"Close Commute to Pitt, CMU, Chatham! Kenmawr Apartments",/ 2br - ,40.456368,-79.922573,$1345,https://pittsburgh.craigslist.org/apa/d/close-commute-to-pitt-cmu/6507284638.html
7,2018-02-23,"Close Commute to Pitt, CMU, Chatham! Kenmawr Apartments",/ 2br - ,40.456368,-79.922573,$1345,https://pittsburgh.craigslist.org/apa/d/close-commute-to-pitt-cmu/6507254927.html
8,2018-07-01,"? JULY '18-NEWLY RENO'D-1 BLK TO BUSWAY- WALK TO HOSP, CHATHAM,CMU",/ 2br - ,40.453468,-79.930573,$1899,https://pittsburgh.craigslist.org/apa/d/july-18-newly-renod-1-blk-to/6500129900.html
9,2018-08-01,"? Avail 8/1/18-Perfect for Pitt/CMU! Updated, Dishwasher, FREE Parking",/ 6br - ,40.453454,-79.951413,$3290,https://pittsburgh.craigslist.org/apa/d/availperfect-for-pitt-cmu/6491838478.html
10,2018-08-01,"? AUG 2018-Shadyside-walk to hospital,CMU & Chatham,shops,restaurants",,40.455668,-79.942873,$735,https://pittsburgh.craigslist.org/apa/d/aug-2018-shadyside-walk-to/6504622162.html
11,2018-02-23,"Close Commute to CMU, PITT- 2 Bedroom 1 Bath- Kenmawr Apartments",/ 2br - ,40.456368,-79.922573,$1345,https://pittsburgh.craigslist.org/apa/d/close-commute-to-cmu-pitt-2/6507116330.html
12,2018-02-23,"Close to UPMC, CMU, PITT Kenmawr Apartments ONE MONTH FREE!",/ 2br - ,40.456368,-79.922573,$1545,https://pittsburgh.craigslist.org/apa/d/close-to-upmc-cmu-pitt/6507117447.html
13,2018-02-23,"Close Commute to Pitt, CMU, Chatham! Kenmawr Apartments",/ 3br - ,40.456368,-79.922573,$2150,https://pittsburgh.craigslist.org/apa/d/close-commute-to-pitt-cmu/6507107590.html
