,Available Date,Headline,Housing,Latitude,Longitude,Price,URL
37,2018-08-01,? 2 bedroom near universities and parks -AVAIL 8/1/18 (125E),,40.452365,-79.921168,$1299,https://pittsburgh.craigslist.org/apa/d/2-bedroom-near-universities/6504946458.html
38,2018-08-01,"AUG 1- Beautiful HW Throughout, A/C, Utilities Included",/ 2br - ,40.463708,-79.932853,$1565,https://pittsburgh.craigslist.org/apa/d/aug-1-beautiful-hw-throughout/6472631295.html
39,2018-08-01,"Spacious, bright, Central A/C duplex for rent",/ 3br - ,40.447355,-79.916461,$1600,https://pittsburgh.craigslist.org/apa/d/spacious-bright-central-c/6498946120.html
40,2018-07-20,Squirrel Hill Great Location Townhouse for rent,/ 3br - ,40.430885,-79.921449,$1750,https://pittsburgh.craigslist.org/apa/d/squirrel-hill-great-location/6498946554.html
41,2018-08-01,"Shadyside fantastic, spacious two bedroom apartment for rent,free heat",/ 2br - ,40.449768,-79.934873,$1400,https://pittsburgh.craigslist.org/apa/d/shadyside-fantastic-spacious/6498947030.html
42,2018-08-01,"Shadyside fantastic, studio for rent, (utilities are included)",NA,40.449768,-79.934873,$735,https://pittsburgh.craigslist.org/apa/d/shadyside-fantastic-studio/6498947685.html
43,2018-01-05,2 bedrooms of a new furnished house for rent,,40.424670,-79.941416,$700,https://pittsburgh.craigslist.org/apa/d/2-bedrooms-of-new-furnished/6507354086.html
44,2018-08-01,"AUGUST,All Utilities Included!Convenient to Oakland, Character, Hwood!",,40.463708,-79.932853,$1565,https://pittsburgh.craigslist.org/apa/d/augustall-utilities/6472464565.html
45,2018-05-01,"Near PITT, UPMC,CMU",/ 3br - ,40.444000,-79.955200,$1280,https://pittsburgh.craigslist.org/apa/d/near-pitt-upmccmu/6475078516.html
46,2018-01-27,"Close Commute to CMU, PITT- 2 Bedroom 2 Bath- Kenmawr Apartments",/ 2br - ,40.456368,-79.922573,$1645,https://pittsburgh.craigslist.org/apa/d/close-commute-to-cmu-pitt-2/6474828535.html
47,2018-01-27,"Close to UPMC, CMU, PITT Kenmawr Apartments ONE MONTH FREE!",/ 2br - ,40.456368,-79.922573,$1445,https://pittsburgh.craigslist.org/apa/d/close-to-upmc-cmu-pitt/6474824554.html
48,2018-01-27,"Close Commute to CMU, PITT- 1 Bedroom 1 Bath- Kenmawr Apartments",/ 1br - ,40.456368,-79.922573,$1145,https://pittsburgh.craigslist.org/apa/d/close-commute-to-cmu-pitt-1/6474823243.html
49,2018-08-01,"AUGUST,All Utilities Included!Convenient to Oakland, Character, Hwood!",,40.463708,-79.932853,$1565,https://pittsburgh.craigslist.org/apa/d/augustall-utilities/6472579388.html
50,2018-04-01,Shadyside,/ 2br - ,40.450230,-79.931546,$1700,https://pittsburgh.craigslist.org/apa/d/shadyside/6506283700.html
51,2018-04-01,"Beautiful, large 2br with garage, new kitchen, private porch and more!",,40.426597,-79.924979,$1600,https://pittsburgh.craigslist.org/apa/d/beautiful-large-2br-with/6471277923.html
52,2018-08-01,"Very large 1 BR, new kitchen & bathroom, walk to restaurants/shops",,40.426761,-79.925108,$975,https://pittsburgh.craigslist.org/apa/d/very-large-1-br-new-kitchen/6471288753.html
53,2018-01-28,SHADYSIDEAVAILABLE ASAP 2 Bedroom VERY LARGE,,40.452500,-79.931900,$1400,https://pittsburgh.craigslist.org/apa/d/shadysideavailable-asap-2/6476452410.html
54,2018-02-19,AVAILABLE MARCH 10: HUGE 2 Bedroom Close to Walnut St. RENT SHADYSIDE,/ 2br - ,40.453678,-79.931400,$1395,https://pittsburgh.craigslist.org/apa/d/available-march-10-huge-2/6502955348.html
55,2018-02-19,Spacious 2 Bedroom Close to Walnut St.: RENT SHADYSIDE,/ 2br - ,40.453678,-79.931400,$1395,https://pittsburgh.craigslist.org/apa/d/spacious-2-bedroom-close-to/6502957939.html
56,2018-02-19,AVAILABLE MARCH 10: HUGE 2 Bedroom,/ 2br - ,40.453678,-79.931400,$1395,https://pittsburgh.craigslist.org/apa/d/available-march-10-huge-2/6502960394.html
57,2018-02-19,MARCH MOVE- SHADYSIDE- HUGE 2BEDROOM (could be converted to 3),/ 2br - ,40.453678,-79.931400,$1395,https://pittsburgh.craigslist.org/apa/d/march-move-shadyside-huge/6502964830.html
58,2018-08-01,?  1 Bedroom..Hardwood throughout/spacious/near 5th Ave,,40.453068,-79.924473,$1195,https://pittsburgh.craigslist.org/apa/d/1-bedroomhardwood-throughout/6479532661.html
59,2018-08-01,?  Available 8/1..2 bedroom/1 bath/ balcony..near Mellon Park,,40.453177,-79.921286,$1499,https://pittsburgh.craigslist.org/apa/d/available-8-12-bedroom-1-bath/6479678515.html
60,2018-02-22,"1 Bed, 1 Bath Available Immediately - Utilities Included",/ 1br - ,40.457239,-79.923801,$900,https://pittsburgh.craigslist.org/apa/d/1-bed-1-bath-available/6506107898.html
61,2018-06-22,"Join the Oak Hill  Community, Apply Now for SUMMER/FALL",NA,40.440660,-79.968624,$1010,https://pittsburgh.craigslist.org/apa/d/join-the-oak-hill-community/6506073453.html
62,2018-08-05,Spacious & Stunning! 1 BR's In Prime Squirrel Hill Location,/ 1br - ,40.432790,-79.926918,$950,https://pittsburgh.craigslist.org/apa/d/spacious-stunning-1-brs-in/6472639776.html
63,2018-03-22,Summer move in?  We got it!,/ 2br - ,40.441427,-79.969826,$1525,https://pittsburgh.craigslist.org/apa/d/summer-move-in-we-got-it/6505919763.html
64,2018-07-01,Squirrel Hill House For Rent near CMU,/ 3br - ,40.441868,-79.930873,$2475,https://pittsburgh.craigslist.org/apa/d/squirrel-hill-house-for-rent/6474645016.html
65,2018-11-02,4 bedroom/2 bathrooms in South Oakland$$$$,/ 4br - ,40.444000,-79.955200,$900,https://pittsburgh.craigslist.org/apa/d/4-bedroom-2-bathrooms-in/6478747008.html
66,2018-08-01,"AUGUST,All Utilities Included!Convenient to Oakland, Character, Hwood!",,40.463708,-79.932853,$1565,https://pittsburgh.craigslist.org/apa/d/augustall-utilities/6473587851.html
67,2018-08-01,4 Or 5 BEDROOM FOR AUGUST 2018,/ 4br - ,40.464200,-79.944800,$1800,https://pittsburgh.craigslist.org/apa/d/4-or-5-bedroom-for-august-2018/6469500411.html
68,2018-03-01,March1st2018-ShadysideAPT-$1200allincl-1bdrm+1den,,40.448991,-79.931562,$1200,https://pittsburgh.craigslist.org/apa/d/march1st2018-shadysideapt/6505304145.html
69,2018-03-21,1 Bed + Den  Large Living,/ 1br - ,NA,NA,$1155,https://pittsburgh.craigslist.org/apa/d/1-bed-den-large-living/6505244365.html
70,2018-03-15,1 Bedroom - right where you need us to be!,/ 1br - ,NA,NA,$1155,https://pittsburgh.craigslist.org/apa/d/1-bedroom-right-where-you/6505222160.html
71,2018-02-01,$1400 AVAILABLE March SHADYSIDE 2 Bedroom 1 Bath,,40.453678,-79.931400,$1400,https://pittsburgh.craigslist.org/apa/d/1400-available-march/6471412038.html
72,2018-01-27,SHADYSIDE AVAILABLE NOW 3-12 Months RENT 2 BEDROOM,/ 2br - ,40.453678,-79.931400,$1400,https://pittsburgh.craigslist.org/apa/d/shadyside-available-now-3-12/6475331855.html
73,2018-02-14,SHADYSIDE AVAILABLE MARCH: RENT 2 BEDROOM HUGE!!,/ 2br - ,40.453678,-79.931400,$1395,https://pittsburgh.craigslist.org/apa/d/shadyside-available-march/6496246619.html
74,2018-02-14,SHADYSIDE RENT ASAP 2 BEDROOM HUGE!!,,40.453678,-79.931400,$1395,https://pittsburgh.craigslist.org/apa/d/shadyside-rent-asap-2-bedroom/6496285981.html
75,2018-02-21,4 Bedroom Town House Available in Squirrel Hill!,/ 4br - ,40.437912,-79.927609,$3505,https://pittsburgh.craigslist.org/apa/d/4-bedroom-town-house/6505126346.html
76,2018-01-23,Remodeled 3 BR in Perfect Oakland Location! - 3301 Juliet St,/ 3br - ,40.433469,-79.955874,$2100,https://pittsburgh.craigslist.org/apa/d/remodeled-3-br-in-perfect/6470061824.html
77,2018-01-28,"FLATS on FIFTH! Starting at $1181 for a 1 bedroom! Gym, Pets OK!",,40.442300,-79.983000,$1181,https://pittsburgh.craigslist.org/apa/d/flats-on-fifth-starting-at/6476152138.html
78,2018-02-25,Right here  . . .  Your studio apartment,NA,NA,NA,$895,https://pittsburgh.craigslist.org/apa/d/right-here-your-studio/6504904931.html
79,2018-02-25,"So much space, so close to everything!",/ 2br - ,NA,NA,$1395,https://pittsburgh.craigslist.org/apa/d/so-much-space-so-close-to/6504899384.html
80,2018-02-25,YOU CAN'T BEAT THIS!!!!!,/ 3br - ,NA,NA,$1900,https://pittsburgh.craigslist.org/apa/d/you-cant-beat-this/6504895697.html
81,2018-05-01,Spectacular townhouse with 3 bedroom and 2.5 bathroom,,40.456091,-79.948673,$2500,https://pittsburgh.craigslist.org/apa/d/spectacular-townhouse-with-3/6504833202.html
82,2018-02-21,"2 Bedroom Rent-New Appliances, 2 living areas, french doors, hardwood",/ 2br - ,40.453678,-79.931400,$1395,https://pittsburgh.craigslist.org/apa/d/2-bedroom-rent-new-appliances/6504746105.html
83,2018-01-28,RENT ASAP SHADYSIDE 2 BEDROOM,/ 2br - ,40.453678,-79.931400,$1400,https://pittsburgh.craigslist.org/apa/d/rent-asap-shadyside-2-bedroom/6476457303.html
84,2018-01-31,Move In March 2 Bedroom Shadyside- VERY LARGE APT,/ 2br - ,40.453678,-79.931400,$1395,https://pittsburgh.craigslist.org/apa/d/move-in-march-2-bedroom/6480039808.html
85,2018-02-15,HUGE 2 Bedroom Available Immediately,/ 2br - ,40.453678,-79.931400,$1395,https://pittsburgh.craigslist.org/apa/d/huge-2-bedroom-available/6497414922.html
86,2018-02-21,"March Rent- Gorgeous, spacious 2 bedroom apt. New appliances, No Noise",/ 2br - ,40.453678,-79.931400,$1395,https://pittsburgh.craigslist.org/apa/d/march-rent-gorgeous-spacious/6504754465.html
87,2018-03-21,Come see for yourself!,/ 1br - ,NA,NA,$1155,https://pittsburgh.craigslist.org/apa/d/come-see-for-yourself/6504712594.html
88,2018-01-25,HUGE 2 Bedroom Shadyside Available March,/ 2br - ,40.453678,-79.931400,$1399,https://pittsburgh.craigslist.org/apa/d/huge-2-bedroom-shadyside/6472370887.html
89,2018-02-15,2 Bedroom HUGE Apartment heart of Shadyside available ASAP,/ 2br - ,40.453678,-79.931400,$1395,https://pittsburgh.craigslist.org/apa/d/2-bedroom-huge-apartment/6497653715.html
90,2018-08-05,Beautiful 3 bedroom 2 bathroom duplex available August 2018!,/ 3br - ,40.430800,-79.920500,$2330,https://pittsburgh.craigslist.org/apa/d/beautiful-3-bedroom-2/6471046817.html
91,2018-01-25,Wonderful 3 bedroom Duplex Available August 2018!,/ 3br - ,40.430800,-79.920500,$1415,https://pittsburgh.craigslist.org/apa/d/wonderful-3-bedroom-duplex/6472247604.html
92,2018-08-01,Awesome Studio apartments available for August 2018!,NA,40.444000,-79.955200,$850,https://pittsburgh.craigslist.org/apa/d/awesome-studio-apartments/6473549248.html
93,2018-04-01,Large 2-Bedroom Apartment--Convenient location in Friendship/Shadyside,/ 2br - ,40.459868,-79.940673,$1200,https://pittsburgh.craigslist.org/apa/d/large-2-bedroom-apartment/6486069810.html
94,2018-06-01,Oakland without the Hassle,,40.425669,-79.947473,$1325,https://pittsburgh.craigslist.org/apa/d/oakland-without-the-hassle/6504306990.html
95,2018-05-01,Parking!HugeAmazingBUSlinePRESBYpittCMUwalkTOaldiGIANTeagleGROCERIES,,40.460064,-79.932871,$830,https://pittsburgh.craigslist.org/apa/d/parkinghugeamazingbuslinepresb/6504304899.html
96,2018-02-22,Large 2 bed/2bath apartment . . . hurry!,,NA,NA,$1395,https://pittsburgh.craigslist.org/apa/d/large-2-bed-2bath-apartment/6504007594.html
97,2018-01-05,More than enough space . . . Priced just Right!!!!,,40.441542,-79.969697,$1900,https://pittsburgh.craigslist.org/apa/d/more-than-enough-space-priced/6504004316.html
98,2018-02-22,2 Bed / 2 Bath Apartment . . . Awesome location!,,40.442631,-79.968441,$1575,https://pittsburgh.craigslist.org/apa/d/2-bed-2-bath-apartment/6503999645.html
99,2018-02-20,"2br+sun room/1ba, private basement w/laundry",/ 2br - ,40.440121,-79.894638,$900,https://pittsburgh.craigslist.org/apa/d/2brsun-room-1ba-private/6503830015.html
100,2018-08-05,2BRs in Oakland - PRIVATE PATIOS* - Blocks from Campus - Aug 2018!,/ 2br - ,40.450469,-79.951045,$1530,https://pittsburgh.craigslist.org/apa/d/2brs-in-oakland-private/6503488308.html
101,2018-06-01,Westminster Apartments - 2 Bedroom/2 Bath for June 1!,,40.447976,-79.936094,$1260,https://pittsburgh.craigslist.org/apa/d/westminster-apartments-2/6496135254.html
102,2018-05-01,MODERN & ELEGANT SQUIRREL HILL TOWNHOUSE - AVAILABLE MAY 1ST!,/ 4br - ,40.436265,-79.918392,$2995,https://pittsburgh.craigslist.org/apa/d/modern-elegant-squirrel-hill/6480234661.html
103,2018-02-20,HIGH-END-NO LEASE-ALL AMENITIES INCLUDED-MONTHLY RENTAL,/ 1br - ,40.449241,-79.931778,$1900,https://pittsburgh.craigslist.org/apa/d/high-end-no-lease-all/6503275977.html
104,2018-02-20,FURNISHED STUDIO. NO LEASE. ALL AMENITIES/WEEKLY CLEANING INCLUDED,NA,40.449241,-79.931778,$1600,https://pittsburgh.craigslist.org/apa/d/furnished-studio-no-lease-all/6503276091.html
105,2018-01-28,2 BR/ 2 BA Near Pitt & CMU. Ready for immediate move in!,/ 2br - ,40.444000,-79.955200,$1995,https://pittsburgh.craigslist.org/apa/d/2-br-2-ba-near-pitt-cmu-ready/6440960932.html
106,2018-01-30,2 BR/ 2 BA Near Pitt & CMU. Reduced for immediate move in!,/ 2br - ,40.444000,-79.955200,$1895,https://pittsburgh.craigslist.org/apa/d/2-br-2-ba-near-pitt-cmu/6440937805.html
107,2017-12-28,"Live .5 mi from PITT, .9 mi from CMU! AVAILABLE NOW!",/ 2br - ,40.450246,-79.954569,$1895,https://pittsburgh.craigslist.org/apa/d/live-5-mi-from-pitt-9-mi-from/6439720386.html
108,2018-01-26,Luxury apartment close to PITT & CMU in Oakland,/ 2br - ,40.450458,-79.954419,$1895,https://pittsburgh.craigslist.org/apa/d/luxury-apartment-close-to/6440848902.html
109,2018-03-15,RENOVATED STUDIO EFFICIENCY APARTMENT,/ 1br - ,40.454069,-79.953174,$625,https://pittsburgh.craigslist.org/apa/d/renovated-studio-efficiency/6502987081.html
110,2018-07-01,Squirrel Hill House For Rent near CMU,/ 3br - ,40.441868,-79.930873,$2475,https://pittsburgh.craigslist.org/apa/d/squirrel-hill-house-for-rent/6473584694.html
111,2018-07-01,Squirrel Hill House For Rent near CMU,/ 3br - ,40.441868,-79.930873,$2475,https://pittsburgh.craigslist.org/apa/d/squirrel-hill-house-for-rent/6473572005.html
112,2018-01-26,"Close Commute to CMU, PITT- 1 Bedroom 1 Bath- Kenmawr Apartments",/ 1br - ,40.456368,-79.922573,$1145,https://pittsburgh.craigslist.org/apa/d/close-commute-to-cmu-pitt-1/6473569615.html
113,2018-08-01,?N. OAKLAND - AUGUST 2018 - ON BUS ROUTE - CMU & PITT,/ 3br - ,40.456068,-79.947574,$1620,https://pittsburgh.craigslist.org/apa/d/oakland-august-2018-on-bus/6440276322.html
114,2018-08-01,?N. OAKLAND - AUGUST 2018 - ON BUS ROUTE - CMU & PITT,/ 3br - ,40.456068,-79.947574,$1620,https://pittsburgh.craigslist.org/apa/d/oakland-august-2018-on-bus/6441433471.html
115,2018-02-19,Spacious Studio with OUTDOOR SPACE - OAKLAND on CENTRE - MOVE NOW!,NA,40.452825,-79.949225,$810,https://pittsburgh.craigslist.org/apa/d/spacious-studio-with-outdoor/6502319204.html
116,2018-08-01,? 3 Bedroom Available Aug 1...close to restaurants and parks (324E),,40.452375,-79.920997,$1590,https://pittsburgh.craigslist.org/apa/d/3-bedroom-available-aug/6481044766.html
117,2018-08-01,? 1 Bedroom..Hardwood throughout/spacious/near 5th Ave  (306SH),,40.452238,-79.924507,$1195,https://pittsburgh.craigslist.org/apa/d/1-bedroomhardwood-throughout/6471471195.html
118,2018-08-01,? 2 bedroom near universities and parks AVAIL 8/1  (112H),,40.452443,-79.920945,$1299,https://pittsburgh.craigslist.org/apa/d/2-bedroom-near-universities/6481084615.html
119,2018-08-01,? 3BR/2BA/Balcony..Avail 8/1...Spacious..Near Universities 213G,,40.453268,-79.920773,$1890,https://pittsburgh.craigslist.org/apa/d/3br-2ba-balconyavail-8/6499062460.html
