,Available Date,Headline,Housing,Latitude,Longitude,Price,URL
0,2018-08-05,Spacious & Stunning! 1 BR's In Prime Squirrel Hill Location,/ 1br - ,40.432790,-79.926918,$950,https://pittsburgh.craigslist.org/apa/d/spacious-stunning-1-brs-in/6477496920.html
1,2018-06-01,Impressive 2 BR Full of Stunning Updates! MOVE IN JUNE 2018,/ 2br - ,40.427816,-79.919848,$1420,https://pittsburgh.craigslist.org/apa/d/impressive-2-br-full-of/6479565839.html
2,2018-08-05,ONE LEFT! STUDIO at Saxony Apartments - ON CRAIG - August 2018!,NA,40.450469,-79.951045,$890,https://pittsburgh.craigslist.org/apa/d/one-left-studio-at-saxony/6481056459.html
3,2018-08-01,? 2 bedroom near universities and parks AVAIL 8/1  (220D),,40.453268,-79.920773,$1299,https://pittsburgh.craigslist.org/apa/d/2-bedroom-near-universities/6510761425.html
4,2018-08-01,? 2 BEDROOM/ 1 BATH ..Spacious..Available Aug 1 (A3-E)..They go fast!!,,40.452401,-79.921134,$949,https://pittsburgh.craigslist.org/apa/d/2-bedroom-1-bath/6510762066.html
5,2018-08-05,Spacious UPDATED Squirrel Hill Location! 5BR/2 BA,/ 5br - ,40.426369,-79.921873,$1955,https://pittsburgh.craigslist.org/apa/d/spacious-updated-squirrel/6479608128.html
6,2018-08-05,Comfy & Cozy 1BRs in Oakland - CAT FRIENDLY ~ MEOW - August 2018!,/ 1br - ,40.452650,-79.949482,$920,https://pittsburgh.craigslist.org/apa/d/comfy-cozy-1brs-in-oakland/6481043321.html
7,2018-08-05,Great Studios In A Fantastic Location! Close to Campus!,NA,40.438125,-79.953507,$925,https://pittsburgh.craigslist.org/apa/d/great-studios-in-fantastic/6481070241.html
8,2018-08-05,Stunning & Spacious! 1 BRs Close to Campus!,/ 1br - ,40.432814,-79.926828,$1025,https://pittsburgh.craigslist.org/apa/d/stunning-spacious-1-brs-close/6482431836.html
9,2018-08-05,Beautiful 2 BR's - Great Squirrel Hill Location,/ 2br - ,40.430800,-79.920500,$1110,https://pittsburgh.craigslist.org/apa/d/beautiful-2-brs-great/6477530963.html
10,2018-08-05,Studios for Summer in Oakland! FIFTH & CRAIG! A+ LOCATION - Spacious!,NA,40.448376,-79.949713,$925,https://pittsburgh.craigslist.org/apa/d/studios-for-summer-in-oakland/6481010748.html
11,2018-08-05,Awesome Oakland Studios on Bayard - Blocks from Campus - Summer 2018!,NA,40.450307,-79.949483,$740,https://pittsburgh.craigslist.org/apa/d/awesome-oakland-studios-on/6485402398.html
12,2018-08-01,FANTASTIC 1BRs in Oakland - Blocks from Campus - Summer 2018!,/ 1br - ,40.450740,-79.949921,$885,https://pittsburgh.craigslist.org/apa/d/fantastic-1brs-in-oakland/6485777503.html
13,2018-08-05,Impressive and Spacious 2 BRs - Close to Campus!,/ 2br - ,40.432778,-79.926964,$1045,https://pittsburgh.craigslist.org/apa/d/impressive-and-spacious-2-brs/6487973316.html
14,2018-08-05,Stunning & Spacious! 1 BRs Close to Campus!,/ 1br - ,40.432790,-79.926918,$960,https://pittsburgh.craigslist.org/apa/d/stunning-spacious-1-brs-close/6487887285.html
15,2018-08-05,Live Luxuriously On Fifth Avenue! Available Summer 2018,/ 2br - ,40.451668,-79.925473,$1545,https://pittsburgh.craigslist.org/apa/d/live-luxuriously-on-fifth/6507330390.html
16,2018-02-23,Find Your New Home On Fifth Avenue! Call TODAY!!,/ 1br - ,40.451668,-79.925473,$1125,https://pittsburgh.craigslist.org/apa/d/find-your-new-home-on-fifth/6507381995.html
17,2018-08-05,"Big, Bright and Beautiful 2 BR - Prime Location!",/ 2br - ,40.430800,-79.920500,$1005,https://pittsburgh.craigslist.org/apa/d/big-bright-and-beautiful-2-br/6496580741.html
18,2018-08-05,Impressive & Spacious - Close To Campus!,/ 2br - ,40.433206,-79.929722,$1135,https://pittsburgh.craigslist.org/apa/d/impressive-spacious-close-to/6496618313.html
19,2018-08-01,°ÔBalcony--AC--Heat Included!--Close to the Park--Avail August 1°Ô,,40.475004,-79.927507,$1260,https://pittsburgh.craigslist.org/apa/d/balcony-ac-heat-included/6497816753.html
20,2018-08-05,Beautiful 1 BR's In An Unbeatable Location! Call TODAY!!,/ 1br - ,40.452500,-79.931900,$1030,https://pittsburgh.craigslist.org/apa/d/beautiful-1-brs-in-an/6507220116.html
21,2018-08-05,Live Luxuriously On Fifth Avenue! Available Summer 2018,/ 2br - ,40.452968,-79.922473,$1510,https://pittsburgh.craigslist.org/apa/d/live-luxuriously-on-fifth/6507267101.html
22,2018-08-05,Attractive & Affordable 1 BRs - THESE WON'T LAST LONG!,/ 1br - ,40.432790,-79.926918,$960,https://pittsburgh.craigslist.org/apa/d/attractive-affordable-1-brs/6496134680.html
23,2018-08-05,Spectacular 2 BRs On Hobart! Available August 2018!!,/ 2br - ,40.430800,-79.920500,$1110,https://pittsburgh.craigslist.org/apa/d/spectacular-2-brs-on-hobart/6496345048.html
24,2018-08-05,Beautiful 1 BRs In Prime Squirrel Hill Location!,/ 1br - ,40.430800,-79.920500,$850,https://pittsburgh.craigslist.org/apa/d/beautiful-1-brs-in-prime/6496365319.html
25,2018-08-05,Stunning & Spacious! 1 BRs Close to Campus!,/ 1br - ,40.430800,-79.920500,$975,https://pittsburgh.craigslist.org/apa/d/stunning-spacious-1-brs-close/6496460338.html
26,2018-08-05,Find Your New Home On Fifth Avenue!,/ 2br - ,40.451668,-79.925473,$1495,https://pittsburgh.craigslist.org/apa/d/find-your-new-home-on-fifth/6498685513.html
